ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘,17î‘
2026071910020807,1,07191245,17,      64312,   7.8,   3.8,  99.5,  34.1,  13.2,  31.5,   9.9,  14.6,  10.8,  11.4,   6.7,  56.2,  12.6,  27.5,  38.3,  35.1,  27.9
2026071910020807,1,07191252,17,      67487,   7.8,   3.9, 102.0,  32.4,  12.7,  31.5,   9.8,  14.6,  10.9,  11.4,   6.5,  56.2,  12.9,  27.7,  39.3,  36.0,  28.7
2026071910020807,1,07191259,17,      70748,   7.8,   4.1, 102.9,  31.4,  12.6,  31.8,   9.5,  14.0,  10.9,  11.3,   6.4,  58.4,  12.8,  26.2,  40.2,  35.5,  29.3
2026071910020807,1,07191304,17,      76657,   7.6,   4.3, 105.3,  32.6,  12.7,  32.2,   9.7,  13.8,  10.9,   9.5,   6.3,  62.0,  13.3,  26.8,  42.8,  37.2,  29.9
2026071910020807,1,07191309,17,      85747,   7.4,   4.6,  83.4,  34.4,  11.8,  32.2,   9.9,  13.2,  11.4,   9.3,   6.0,  66.6,  13.8,  26.7,  45.4,  40.0,  31.3
2026071910020807,1,07191314,17,      98861,   7.0,   4.8,  89.7,  34.9,  11.4,  33.0,   9.6,  13.6,  11.8,   8.3,   6.1,  72.3,  14.3,  26.5,  49.9,  36.7,  32.3
2026071910020807,1,07191319,17,     124674,   6.3,   4.8,  91.5,  38.8,  11.6,  34.0,   9.8,  12.6,  11.9,   8.1,   6.1,  84.3,  14.1,  28.4,  57.9,  40.7,  36.5
2026071910020807,1,07191324,17,     191373,   6.0,   5.2, 115.8,  43.6,  10.5,  33.8,   9.3,  11.3,  11.3,   7.3,   6.3,  98.4,  15.5,  33.3,  72.5,  48.9,  45.9
2026071910020807,1,07191329,17,     536337,   4.7,   6.3, 180.2,  38.1,   8.0,  41.0,   8.8,  14.5,  11.5,   6.5,   6.8, 167.0,  16.0,  38.4,  98.4,  71.0,  51.4
2026071910020807,3,07191330,17,     536546,   4.7,   6.3, 180.2,  38.0,   8.0,  41.0,   8.8,  14.5,  11.5,   6.5,   6.8, 166.9,  16.0,  38.4,  98.4,  70.9,  51.4
2026071910020807,3,07191334,17,     536546,   4.5,   5.9, 170.3,  36.0,   7.6,  38.7,   8.3,   0.0,  10.9,   6.2,   6.4, 157.7,  15.1,  36.3,  93.0,  67.0,  48.6
2026071910020807,4,07191342,17,     536546,   4.5,   5.9, 170.3,  36.0,   7.6,  38.7,   8.3,   0.0,  10.9,   6.2,   6.4, 157.7,  15.1,  36.3,  93.0,  67.0,  48.6
